,Serial_Number,Restaurant_Name,Location_Name,Category_Name,Address,City,Current_Demerits,Current_Grade,Date_Current,Inspection_Date,Inspection_Type,Inspection_Demerits,Inspection_Grade,Inspection_Result,Violations,Location_1,ObjectId,Latitude,Longitude,latitude,longitude
3754,DAYU9IE7W,WYNN IN ROOM PANTRY,WYNN HOTEL & CASINO,Pantry,3131 S Las Vegas Blvd,Las Vegas,0,A,2019-09-18T00:00:00.000Z,2019-09-18T00:00:00.000Z,Routine Inspection,0,A,'A' Grade,,"(36.1271069,115.1648303)",307008,0.0,0.0,36.12711,115.16483
3755,DAQDMD4EB,HARRAHS SHOWROOM PUSF,HARRAHS LV HOTEL & CASINO,Portable Unit,3475 S Las Vegas Blvd,Las Vegas,5,A,2019-09-18T00:00:00.000Z,2019-09-18T00:00:00.000Z,Re-inspection,5,A,'A' Grade,206.0,"(36.1193098,115.1717702)",307010,0.0,0.0,36.11931,115.17177
3756,DAJGMEXMF,WYNN RED 8 DISHWASH,WYNN HOTEL & CASINO,Special Kitchen,3131 S Las Vegas Blvd,Las Vegas,0,A,2019-09-18T00:00:00.000Z,2019-09-18T00:00:00.000Z,Routine Inspection,0,A,'A' Grade,,"(36.1271069,115.1648303)",307012,0.0,0.0,36.12711,115.16483
3757,DAYUCNQAN,Escobedo Middle School Kitchen,Escobedo Middle School,Institutional Food Service,9501 Echelon Point Dr,Las Vegas,0,A,2019-09-18T00:00:00.000Z,2019-09-18T00:00:00.000Z,Routine Inspection,0,A,'A' Grade,,"(36.2821884,115.3035045)",307013,0.0,0.0,36.28219,115.3035
3758,DACQY98MK,SBS SUITE KITCHEN REMOTE CATERING,SAM BOYD STADIUM,Caterer,7000 RUSSELL Rd,Las Vegas,0,A,2019-09-18T00:00:00.000Z,2019-09-18T00:00:00.000Z,Routine Inspection,0,A,'A' Grade,,"(36.086048,115.1793068)",307014,0.0,0.0,36.08605,115.17931
3759,DA0RVVRUG,ROTIFIX.COM,ROTIFIX.COM,Restaurant,4246 S DURANGO,Las Vegas,0,A,2019-09-18T00:00:00.000Z,2019-09-18T00:00:00.000Z,Routine Inspection,0,A,'A' Grade,,"(36.1127048,115.2781558)",307016,0.0,0.0,36.1127,115.27816
3760,DATSB6T00,SBS SUITE LEVEL REMOTE CATERING STORAGE,SAM BOYD STADIUM,Caterer,7000 RUSSELL Rd,Las Vegas,0,A,2019-09-18T00:00:00.000Z,2019-09-18T00:00:00.000Z,Routine Inspection,0,A,'A' Grade,,"(36.086048,115.1793068)",307017,0.0,0.0,36.08605,115.17931
3761,DAFVFR27C,JW MARRIOTT SPIEDINI LOUNGE,JW Marriott/RAMPART Hotel & Casino,Bar / Tavern,221 N Rampart Blvd,Las Vegas,0,A,2019-09-17T00:00:00.000Z,2019-09-17T00:00:00.000Z,Routine Inspection,0,A,'A' Grade,2930.0,"(36.1757918,115.2907964)",307022,0.0,0.0,36.17579,115.2908
3762,DAP2YGIAL,2 WHEELS BAR,2 WHEELS,Bar / Tavern,567 NEVADA WAY,Boulder City,3,A,2019-09-17T00:00:00.000Z,2019-09-17T00:00:00.000Z,Routine Inspection,3,A,'A' Grade,215.0,"(35.97694,114.83806)",307024,0.0,0.0,35.97694,114.83806
3763,DAILZOX8A,WHITNEY MESA BMX,WHITNEY MESA BMX,Concessions,1575 GALLERIA Dr,Henderson,3,A,2019-09-17T00:00:00.000Z,2019-09-17T00:00:00.000Z,Routine Inspection,3,A,'A' Grade,215.0,"(36.0757783,115.0588481)",307029,0.0,0.0,36.07578,115.05885
3764,DANNAH0TB,MIRAGE BUFFET AMERICAN,MIRAGE HOTEL & CASINO,Buffet,3400 S Las Vegas Blvd,Las Vegas,0,A,2019-09-17T00:00:00.000Z,2019-09-17T00:00:00.000Z,Routine Inspection,0,A,'A' Grade,2928.0,"(36.1206111,115.1768386)",307030,0.0,0.0,36.12061,115.17684
3765,DAOF9JU0O,MIRAGE BUFFET ASIAN,MIRAGE HOTEL & CASINO,Buffet,3400 S Las Vegas Blvd,Las Vegas,0,A,2019-09-17T00:00:00.000Z,2019-09-17T00:00:00.000Z,Routine Inspection,0,A,'A' Grade,,"(36.1206111,115.1768386)",307033,0.0,0.0,36.12061,115.17684
3766,DAPCIHYA0,MIRAGE BUFFET SUSHI,MIRAGE HOTEL & CASINO,Buffet,3400 S Las Vegas Blvd,Las Vegas,0,A,2019-09-17T00:00:00.000Z,2019-09-17T00:00:00.000Z,Routine Inspection,0,A,'A' Grade,,"(36.1206111,115.1768386)",307035,0.0,0.0,36.12061,115.17684
3767,DASLMXYDU,MIRAGE BUFFET PIZZA PREP & DISPLAY,MIRAGE HOTEL & CASINO,Buffet,3400 S Las Vegas Blvd,Las Vegas,0,A,2019-09-17T00:00:00.000Z,2019-09-17T00:00:00.000Z,Routine Inspection,0,A,'A' Grade,2930.0,"(36.1206111,115.1768386)",307037,0.0,0.0,36.12061,115.17684
3768,DAYTIVDD6,NEXT10,NEXT10,Restaurant,3050 E CENTENNIAL Pkwy,North Las Vegas,5,A,2019-09-17T00:00:00.000Z,2019-09-17T00:00:00.000Z,Routine Inspection,5,A,'A' Grade,206.0,"(36.28107,115.10545)",307041,0.0,0.0,36.28107,115.10545
3769,DAKGJXUZV,"Keller, Charlotte & Jerry Elem School Kitchen","Keller, Charlotte & Jerry Elem Sch",Elementary School Kitchen,5445 Cedar Ave,Las Vegas,0,A,2019-09-17T00:00:00.000Z,2019-09-17T00:00:00.000Z,Routine Inspection,0,A,'A' Grade,,"(36.169539,115.054332)",307045,0.0,0.0,36.16954,115.05433
3770,DAVDQL3YF,Circle K Store #1951 - Deli,Circle K Store #1951,Snack Bar,5685 S Eastern Ave,Las Vegas,0,A,2019-09-17T00:00:00.000Z,2019-09-17T00:00:00.000Z,Re-inspection,0,A,'A' Grade,2930.0,"(36.0865333,115.1194563)",307048,0.0,0.0,36.08653,115.11946
3771,DAR7QBCSU,MGM ROOM SERVICE BASKET PREP/STORAGE,MGM GRAND HOTEL & CASINO,Special Kitchen,3799 S Las Vegas Blvd,Las Vegas,3,A,2019-09-17T00:00:00.000Z,2019-09-17T00:00:00.000Z,Routine Inspection,3,A,'A' Grade,212.0,"(36.1022507,115.1699679)",307049,0.0,0.0,36.10225,115.16997
3772,DAGA4P1HQ,MORELS RAW BAR,MORELS @ PALAZZO,Snack Bar,3325 S Las Vegas Blvd,Las Vegas,0,A,2019-09-17T00:00:00.000Z,2019-09-17T00:00:00.000Z,Routine Inspection,0,A,'A' Grade,,"(36.1242284,115.1684696)",307050,0.0,0.0,36.12423,115.16847
3773,DA6UPD0FO,ISABELLES KITCHEN MEXICAN FOOD,ISABELLES KITCHEN MEXICAN FOOD,Restaurant,5081 RAINBOW 103,Las Vegas,0,A,2019-09-17T00:00:00.000Z,2019-09-17T00:00:00.000Z,Routine Inspection,0,A,'A' Grade,,"(36.2545972,115.2428704)",307051,0.0,0.0,36.2546,115.24287
3774,DA6AQDYWP,Silverton Casino Shady Grove Bar,SILVERTON HOTEL & CASINO AND HYATT PLACE,Bar / Tavern,3333 BLUE DIAMOND Rd,Las Vegas,0,A,2019-09-17T00:00:00.000Z,2019-09-17T00:00:00.000Z,Routine Inspection,0,A,'A' Grade,2930.0,"(36.0417267,115.1839224)",307053,0.0,0.0,36.04173,115.18392
3775,DAHIU2EMW,NOON'S BOBA CAFE,NOON'S BOBA CAFE,Snack Bar,1650 W WARM SPRINGS Rd,Henderson,3,A,2019-09-17T00:00:00.000Z,2019-09-17T00:00:00.000Z,Routine Inspection,3,A,'A' Grade,213.0,"(36.0569858,115.0565965)",307054,0.0,0.0,36.05699,115.0566
3776,DA907DKRK,Las Vegas High School Kitchen,Las Vegas High School,Institutional Food Service,6500 E Sahara Ave,Las Vegas,0,A,2019-09-17T00:00:00.000Z,2019-09-17T00:00:00.000Z,Routine Inspection,0,A,'A' Grade,,"(36.1465995,115.0322142)",307058,0.0,0.0,36.1466,115.03221
3777,DAETXEFYP,China a Go Go,China a Go Go,Restaurant,505 E Windmill Ln #1D,Las Vegas,3,A,2019-09-17T00:00:00.000Z,2019-09-17T00:00:00.000Z,Re-inspection,3,A,'A' Grade,2955.0,"(36.041378,115.151932)",307059,0.0,0.0,36.04138,115.15193
3778,DAGLQAWME,I AM HAPPY,I AM HAPPY,Food Trucks / Mobile Vendor,1100 SEARLES Ave,Las Vegas,0,A,2019-09-17T00:00:00.000Z,2019-09-17T00:00:00.000Z,Routine Inspection,0,A,'A' Grade,,"(36.18389,115.12994)",307060,0.0,0.0,36.18389,115.12994
3779,DAASB2KPN,Rio Voodoo Upper Lounge 51st Floor,RIO SUITES HOTEL,Bar / Tavern,3700 W Flamingo Rd,Las Vegas,3,A,2019-09-17T00:00:00.000Z,2019-09-17T00:00:00.000Z,Re-inspection,3,A,'A' Grade,2955.0,"(36.1163819,115.1850253)",307062,0.0,0.0,36.11638,115.18503
3780,DA0ENDOTL,LAYLA GRILL & HOOKAH - BAR,LAYLA GRILL & HOOKAH,Bar / Tavern,8665 W FLAMINGO Rd 107,Las Vegas,0,A,2019-09-17T00:00:00.000Z,2019-09-17T00:00:00.000Z,Routine Inspection,0,A,'A' Grade,2930.0,"(36.1138469,115.2806243)",307064,0.0,0.0,36.11385,115.28062
3781,DAN59FNMM,AUNTIE ANNE'S PRETZELS @ GRAND CANAL,AUNTIE ANNE'S PRETZELS @ GRAND CANAL,Restaurant,3377 S LAS VEGAS 2165,Las Vegas,0,A,2019-09-17T00:00:00.000Z,2019-09-17T00:00:00.000Z,Re-inspection,0,A,'A' Grade,2928.0,"(36.1218632,115.1696491)",307066,0.0,0.0,36.12186,115.16965
3782,DASST60O6,BORN AND RAISED PREP-STORAGE-WAREWASH,BORN AND RAISED,Special Kitchen,10050 S EASTERN 170,Henderson,0,A,2019-09-17T00:00:00.000Z,2019-09-17T00:00:00.000Z,Re-inspection,0,A,'A' Grade,,"(36.0068684,115.111773)",307073,0.0,0.0,36.00687,115.11177
3783,DAEIRHXTM,UFC GLOBAL HEADQUARTERS RESTAURANT,UFC GLOBAL HEADQUARTERS,Restaurant,6650 S TORREY PINES,Las Vegas,3,A,2019-09-17T00:00:00.000Z,2019-09-17T00:00:00.000Z,Routine Inspection,3,A,'A' Grade,2909.0,"(35.998659,115.2345014)",307077,0.0,0.0,35.99866,115.2345
3784,DAB3A1BDY,UFC GLOBAL HEADQUARTERS DISHWASH DESERT,UFC GLOBAL HEADQUARTERS,Special Kitchen,6650 S TORREY PINES,Las Vegas,0,A,2019-09-17T00:00:00.000Z,2019-09-17T00:00:00.000Z,Routine Inspection,0,A,'A' Grade,,"(35.998659,115.2345014)",307079,0.0,0.0,35.99866,115.2345
3785,DAHGV59RJ,A-1 Mobile Catering #5,A-1 Mobile Catering,Food Trucks / Mobile Vendor,5560 E Lake Mead Blvd,Las Vegas,3,A,2019-09-17T00:00:00.000Z,2019-09-17T00:00:00.000Z,Routine Inspection,3,A,'A' Grade,216.0,"(36.1966874,115.0513307)",307080,0.0,0.0,36.19669,115.05133
3786,DALHJPRWA,Applebee's #5904 Restaurant,Applebee's,Restaurant,699 N Stephanie St,Henderson,0,A,2019-09-17T00:00:00.000Z,2019-09-17T00:00:00.000Z,Routine Inspection,0,A,'A' Grade,2930.0,"(36.0650718,115.046306)",307083,0.0,0.0,36.06507,115.04631
3787,DAWBPAKR2,CSN BURGERS SALAD,COLLEGE OF SOUTHERN NEVADA,Special Kitchen,700 COLLEGE Dr,Henderson,0,A,2019-09-17T00:00:00.000Z,2019-09-17T00:00:00.000Z,Routine Inspection,0,A,'A' Grade,,"(36.00726,114.96751)",307085,0.0,0.0,36.00726,114.96751
3788,DAMWMUYG0,MORELS BREAD STATION,MORELS @ PALAZZO,Snack Bar,3325 S Las Vegas Blvd,Las Vegas,3,A,2019-09-17T00:00:00.000Z,2019-09-17T00:00:00.000Z,Routine Inspection,3,A,'A' Grade,2956.0,"(36.1242284,115.1684696)",307086,0.0,0.0,36.12423,115.16847
3789,DA0O8ZLH5,Hyde Park MS Kitchen,Hyde Park Jr Hi School,Institutional Food Service,900 Hinson St,Las Vegas,0,A,2019-09-17T00:00:00.000Z,2019-09-17T00:00:00.000Z,Routine Inspection,0,A,'A' Grade,,"(36.1618391,115.1940339)",307087,0.0,0.0,36.16184,115.19403
3790,DASZR44FP,Soyo - Bar,Soyo,Bar / Tavern,7775 S Rainbow Blvd 105,Las Vegas,0,A,2019-09-16T00:00:00.000Z,2019-09-16T00:00:00.000Z,Routine Inspection,0,A,'A' Grade,2930.0,"(36.1607151,115.2441649)",307090,0.0,0.0,36.16072,115.24416
3791,DAJZ7K2PP,GREEN VALLEY RANCH 215 BAR,GREEN VALLEY RANCH,Bar / Tavern,2300 Paseo Verde Pkwy,Henderson,3,A,2019-09-16T00:00:00.000Z,2019-09-16T00:00:00.000Z,Routine Inspection,3,A,'A' Grade,2955.0,"(36.0202484,115.0899679)",307093,0.0,0.0,36.02025,115.08997
3792,DAWDYRSL9,LE MACARON FRENCH PASTRIES,LE MACARON FRENCH PASTRIES @ GRAND CANAL SHOPPES,Restaurant,3377 S LAS VEGAS 2353,Las Vegas,5,A,2019-09-16T00:00:00.000Z,2019-09-16T00:00:00.000Z,Routine Inspection,5,A,'A' Grade,202.0,"(36.1218691,115.1696529)",307099,0.0,0.0,36.12187,115.16965
3793,DAP010EWJ,Horizon-Peterson High School Kitchen,Horizon-Peterson High School,Institutional Food Service,10250 Centennial Pkwy,Las Vegas,0,A,2019-09-16T00:00:00.000Z,2019-09-16T00:00:00.000Z,Routine Inspection,0,A,'A' Grade,,"(36.278218,115.320168)",307103,0.0,0.0,36.27822,115.32017
3794,DAYJN6MT6,Centennial High School Kitchen,Centennial High School,Institutional Food Service,10200 Centennial Pkwy,Las Vegas,0,A,2019-09-16T00:00:00.000Z,2019-09-16T00:00:00.000Z,Routine Inspection,0,A,'A' Grade,,"(36.2784589,115.3192254)",307104,0.0,0.0,36.27846,115.31923
3795,DACY0JIKP,HOP NUTS BREWING - DRINKING ESTABLISHMENT,HOP NUTS BREWING,Bar / Tavern,430 S RAMPART Blvd,Las Vegas,0,A,2019-09-16T00:00:00.000Z,2019-09-16T00:00:00.000Z,Routine Inspection,0,A,'A' Grade,2929.0,"(36.167229,115.2873345)",307105,0.0,0.0,36.16723,115.28733
3796,DA1932311,Express Care Catering #1,Express Care Catering,Food Trucks / Mobile Vendor,439 Rock Quarry Way,North Las Vegas,0,A,2019-09-16T00:00:00.000Z,2019-09-16T00:00:00.000Z,Routine Inspection,0,A,'A' Grade,,"(36.221936,115.1462928)",307107,0.0,0.0,36.22194,115.14629
3797,DABUQIULD,TAMBA INDIAN CUISINE BUFFET,TAMBA INDIAN CUISINE @ HAWAIIAN MARKETPLACE,Restaurant,3743 S Las Vegas Blvd 205,Las Vegas,5,A,2019-09-16T00:00:00.000Z,2019-09-16T00:00:00.000Z,Routine Inspection,5,A,'A' Grade,209.0,"(36.2159932,115.0970859)",307110,0.0,0.0,36.21599,115.09709
3798,DAFV7Y0EJ,TERRY FATOR THEATER BAR,MIRAGE HOTEL & CASINO,Snack Bar,3400 S Las Vegas Blvd,Las Vegas,0,A,2019-09-16T00:00:00.000Z,2019-09-16T00:00:00.000Z,Re-inspection,0,A,'A' Grade,2928.0,"(36.1206111,115.1768386)",307113,0.0,0.0,36.12061,115.17684
3799,DAHAGLVOF,EDO GASTRO TAPAS & WINE,EDO GASTRO TAPAS & WINE,Restaurant,3400 S JONES Blvd,Las Vegas,0,A,2019-09-16T00:00:00.000Z,2019-09-16T00:00:00.000Z,Routine Inspection,0,A,'A' Grade,2930.0,"(36.1273969,115.2240685)",307117,0.0,0.0,36.1274,115.22407
3800,DAYHHH6XX,PH BLUE MOON BAR,PLANET HOLLYWOOD RESORT AND CASINO,Bar / Tavern,3667 S Las Vegas Blvd,Las Vegas,3,A,2019-09-16T00:00:00.000Z,2019-09-16T00:00:00.000Z,Routine Inspection,3,A,'A' Grade,216.0,"(36.1100629,115.1708909)",307118,0.0,0.0,36.11006,115.17089
3801,DAQO07XP0,DRAIS PREP/PIZZA FL 10,CROMWELL - DRAIS NIGHTCLUB,Special Kitchen,3595 S LAS VEGAS Blvd,Las Vegas,3,A,2019-09-15T00:00:00.000Z,2019-09-15T00:00:00.000Z,Routine Inspection,3,A,'A' Grade,2955.0,"(36.1150489,115.1718307)",307124,0.0,0.0,36.11505,115.17183
3802,DA1932296,TMA - EA2 CREW KIT COOKLINE,LEVY @ T-MOBILE ARENA,Special Kitchen,3780 S LAS VEGAS,Las Vegas,5,A,2019-09-15T00:00:00.000Z,2019-09-15T00:00:00.000Z,Routine Inspection,5,A,'A' Grade,208.0,"(36.1026669,115.1782075)",307125,0.0,0.0,36.10267,115.17821
3803,DACELVLYL,DRAIS KITCHEN FL 10,CROMWELL - DRAIS NIGHTCLUB,Special Kitchen,3595 S LAS VEGAS Blvd,Las Vegas,5,A,2019-09-15T00:00:00.000Z,2019-09-15T00:00:00.000Z,Routine Inspection,5,A,'A' Grade,208.0,"(36.1150489,115.1718307)",307126,0.0,0.0,36.11505,115.17183
3804,DASAAFUUO,Terrace Banquet Halls - Service Bar #2,Terrace Banquet Halls,Bar / Tavern,1361 W Warm Springs Rd,Henderson,0,A,2019-09-14T00:00:00.000Z,2019-09-14T00:00:00.000Z,Routine Inspection,0,A,'A' Grade,,"(36.0557208,115.0442982)",307128,0.0,0.0,36.05572,115.0443
3805,DA9N0WUXN,Terrace Banquet Halls - Service Bar #1,Terrace Banquet Halls,Bar / Tavern,1361 W Warm Springs Rd,Henderson,3,A,2019-09-14T00:00:00.000Z,2019-09-14T00:00:00.000Z,Routine Inspection,3,A,'A' Grade,215.0,"(36.0557208,115.0442982)",307131,0.0,0.0,36.05572,115.0443
3806,DA2EUMEHK,ARA MGM GARDENS #200 STAND,MGM GRAND GARDENS - ARAMARK,Snack Bar,3799 S Las Vegas Blvd,Las Vegas,3,A,2019-09-14T00:00:00.000Z,2019-09-14T00:00:00.000Z,Routine Inspection,3,A,'A' Grade,2955.0,"(36.1022507,115.1699679)",307132,0.0,0.0,36.10225,115.16997
3807,DAFD0ZJCK,THE PARK BEERHAUS OUTDOOR PUSF,"PARK, THE - BEERHAUS",Portable Unit,3784 S LAS VEGAS Blvd D2,Las Vegas,3,A,2019-09-14T00:00:00.000Z,2019-09-14T00:00:00.000Z,Routine Inspection,3,A,'A' Grade,215.0,"(36.1023786,115.1745465)",307135,0.0,0.0,36.10238,115.17455
3808,DAIJ2MAHK,COYOTE SPRINGS PORTABLE UNIT #2,Coyote Springs LLC,Portable Unit,3100 STATE Rte 168,Coyote Springs,0,A,2019-09-13T00:00:00.000Z,2019-09-13T00:00:00.000Z,Routine Inspection,0,A,'A' Grade,2910.0,"(36.797568,114.922268)",307136,0.0,0.0,36.79757,114.92227
3809,DASDNX10R,Sam's Club #6261 Demo Kitchen,Sam's Club #6261,Special Kitchen,1910 E Serene Ave,Las Vegas,0,A,2019-09-13T00:00:00.000Z,2019-09-13T00:00:00.000Z,Routine Inspection,0,A,'A' Grade,,"(36.0237026,115.1265136)",307137,0.0,0.0,36.0237,115.12651
3810,DAFQ5UOOD,BOSS'S SLOW SMOKED BBQ,BOSS'S SLOW SMOKED BBQ,Food Trucks / Mobile Vendor,1935 FREMONT St,Las Vegas,0,A,2019-09-13T00:00:00.000Z,2019-09-13T00:00:00.000Z,Routine Inspection,0,A,'A' Grade,,"(36.16215,115.12298)",307138,0.0,0.0,36.16215,115.12298
3811,DAU0GBPG6,CSN COFFEE BAR,COLLEGE OF SOUTHERN NEVADA,Snack Bar,700 COLLEGE Dr,Henderson,3,A,2019-09-13T00:00:00.000Z,2019-09-13T00:00:00.000Z,Routine Inspection,3,A,'A' Grade,215.0,"(36.00726,114.96751)",307139,0.0,0.0,36.00726,114.96751
3812,DAVZR8QL2,MAMA NAPOLI PIZZA MOBILE,MAMA NAPOLI PIZZA MOBILE,Food Trucks / Mobile Vendor,4181 PIONEER Ave,Las Vegas,0,A,2019-09-13T00:00:00.000Z,2019-09-13T00:00:00.000Z,Routine Inspection,0,A,'A' Grade,,"(36.127743,115.195761)",307141,0.0,0.0,36.12774,115.19576
3813,DATZ0Y0JI,LAS PERRONAS,LAS PERRONAS,Food Trucks / Mobile Vendor,2025 E SAHARA Ave,Las Vegas,0,A,2019-09-13T00:00:00.000Z,2019-09-13T00:00:00.000Z,Routine Inspection,0,A,'A' Grade,,"(36.22191,115.1461)",307142,0.0,0.0,36.22191,115.1461
3814,DA0VRPUWR,CORKS N CRAFTS,CORKS N CRAFTS,Bar / Tavern,1875 FESTIVAL PLAZA 100,Las Vegas,0,A,2019-09-13T00:00:00.000Z,2019-09-13T00:00:00.000Z,Routine Inspection,0,A,'A' Grade,,"(36.1510665,115.3336721)",307143,0.0,0.0,36.15107,115.33367
3815,DAS8Q2BYF,WESTGATE FLAMINGO BAY MARKETPLACE SNACK BAR,Westgate Flamingo Bay,Snack Bar,5625 W Flamingo Rd,Las Vegas,3,A,2019-09-13T00:00:00.000Z,2019-09-13T00:00:00.000Z,Routine Inspection,3,A,'A' Grade,2955.0,"(36.113808,115.219088)",307145,0.0,0.0,36.11381,115.21909
3816,DADYWPOLP,"Elizondo, Raul ES Kitchen","Elizondo, Raul Elementary School",Elementary School Kitchen,4865 Goldfield St,North Las Vegas,0,A,2019-09-13T00:00:00.000Z,2019-09-13T00:00:00.000Z,Routine Inspection,0,A,'A' Grade,,"(36.247858,115.140559)",307147,0.0,0.0,36.24786,115.14056
3817,DATTYZYUH,McDonald's Restaurant #24554,McDonald's Restaurant,Restaurant,2650 W Sahara Ave,Las Vegas,0,A,2019-09-13T00:00:00.000Z,2019-09-13T00:00:00.000Z,Re-inspection,0,A,'A' Grade,,"(36.144789,115.177266)",307148,0.0,0.0,36.14479,115.17727
3818,DAWAJ0RVM,PURE INDIAN CUISINE & ROYAL HOOKAH RESTAURANT,PURE INDIAN CUISINE & ROYAL HOOKAH,Restaurant,1405 E SUNSET,Las Vegas,0,A,2019-09-13T00:00:00.000Z,2019-09-13T00:00:00.000Z,Re-inspection,0,A,'A' Grade,2930.0,"(36.0712103,115.1341397)",307149,0.0,0.0,36.07121,115.13414
3819,DA9SIOUYI,MITCH'S BAR & GRILL - SNACK BAR,MITCH'S BAR & GRILL,Snack Bar,3100 STATE Rte 168,Coyote Springs,0,A,2019-09-13T00:00:00.000Z,2019-09-13T00:00:00.000Z,Routine Inspection,0,A,'A' Grade,2930.0,"(36.7985551,114.9242708)",307150,0.0,0.0,36.79856,114.92427
3820,DAFMN8XXD,SPRINKLES CUPCAKES,SPRINKLES CUPCAKES @ SSK HOLDINGS,Restaurant,6380 S VALLEY VIEW 242,Las Vegas,3,A,2019-09-13T00:00:00.000Z,2019-09-13T00:00:00.000Z,Routine Inspection,3,A,'A' Grade,2955.0,"(36.07483,115.18881)",307153,0.0,0.0,36.07483,115.18881
3821,DAZ9PJBB1,RUBIO'S LAS VEGAS PREMIUM OUTLET MALL SOUTH,RUBIO'S LAS VEGAS PREMIUM OUTLET MALL SOUTH,Restaurant,7400 S LAS VEGAS,Las Vegas,0,A,2019-09-13T00:00:00.000Z,2019-09-13T00:00:00.000Z,Routine Inspection,0,A,'A' Grade,2928.0,"(36.0549747,115.1690569)",307154,0.0,0.0,36.05497,115.16906
3822,DA3QPV3YO,WESTGATE FLAMINGO BAY POOL BAR,Westgate Flamingo Bay,Bar / Tavern,5625 W Flamingo Rd,Las Vegas,0,A,2019-09-13T00:00:00.000Z,2019-09-13T00:00:00.000Z,Routine Inspection,0,A,'A' Grade,,"(36.113808,115.219088)",307157,0.0,0.0,36.11381,115.21909
3823,DAIXGXHES,SENOR FROGS BAR #3 CASINO BAR,SENOR FROGS @ TREASURE ISLAND,Bar / Tavern,3300 S LAS VEGAS Blvd,Las Vegas,3,A,2019-09-13T00:00:00.000Z,2019-09-13T00:00:00.000Z,Routine Inspection,3,A,'A' Grade,211.0,"(36.1247643,115.1719639)",307158,0.0,0.0,36.12476,115.17196
3824,DASOP4QBQ,7-Eleven #34704 Snack Bar,7-Eleven #34704,Snack Bar,4620 E Russell Rd,Las Vegas,3,A,2019-09-13T00:00:00.000Z,2019-09-13T00:00:00.000Z,Routine Inspection,3,A,'A' Grade,215.0,"(36.086098,115.072684)",307160,0.0,0.0,36.0861,115.07268
3825,DAR8XLKKH,MCFADDEN'S PATIO BAR,MCFADDEN'S,Bar / Tavern,6593 LAS VEGAS Blvd 222,Las Vegas,0,A,2019-09-13T00:00:00.000Z,2019-09-13T00:00:00.000Z,Routine Inspection,0,A,'A' Grade,,"(36.067199,115.1722323)",307161,0.0,0.0,36.0672,115.17223
3826,DAGDQN024,UNLV COMMONS BAKERY STATION,UNLV - ARAMARK,Snack Bar,4505 S MARYLAND Pkwy,Las Vegas,0,A,2019-09-13T00:00:00.000Z,2019-09-13T00:00:00.000Z,Routine Inspection,0,A,'A' Grade,,"(36.1055757,115.1380183)",307163,0.0,0.0,36.10558,115.13802
3827,DAT900BPL,Mojave High School Kitchen,Mojave High School,Institutional Food Service,5302 Goldfield St,North Las Vegas,0,A,2019-09-13T00:00:00.000Z,2019-09-13T00:00:00.000Z,Routine Inspection,0,A,'A' Grade,2928.0,"(36.2772053,115.1395518)",307166,0.0,0.0,36.27721,115.13955
3828,DAVDF09G0,"HIBACHI GRILL, THE","HIBACHI GRILL, THE",Food Trucks / Mobile Vendor,439 ROCK QUARRY Way,Las Vegas,0,A,2019-09-13T00:00:00.000Z,2019-09-13T00:00:00.000Z,Routine Inspection,0,A,'A' Grade,,"(36.22191,115.1461)",307167,0.0,0.0,36.22191,115.1461
3829,DADE8QETF,Sportsman's Bar,Sportman's Bar,Bar / Tavern,247 Moapa Valley Blvd,Overton,0,A,2019-09-13T00:00:00.000Z,2019-09-13T00:00:00.000Z,Routine Inspection,0,A,'A' Grade,2910.0,"(36.539831,114.443451)",307170,0.0,0.0,36.53983,114.44345
3830,DAXHHAPTL,TACOS SINALOA,TACOS SINALOA,Restaurant,4040 W CRAIG Rdg 117,North Las Vegas,0,A,2019-09-13T00:00:00.000Z,2019-09-13T00:00:00.000Z,Routine Inspection,0,A,'A' Grade,2930.0,"(36.2400444,115.1945423)",307174,0.0,0.0,36.24004,115.19454
3831,DA1932124,BOSS'S SLOW SMOKED BBQ,BOSS'S SLOW SMOKED BBQ,Barbeque,1935 FREMONT St,Las Vegas,0,A,2019-09-13T00:00:00.000Z,2019-09-13T00:00:00.000Z,Routine Inspection,0,A,'A' Grade,,"(36.0740286,115.0828906)",307175,0.0,0.0,36.07403,115.08289
3832,DADIU0JYQ,"Rogers, Lucille Elem School Kitchen","Rogers, Lucille Elementary School",Elementary School Kitchen,5535 S Riley St,Las Vegas,5,A,2019-09-13T00:00:00.000Z,2019-09-13T00:00:00.000Z,Routine Inspection,5,A,'A' Grade,2954.0,"(36.0881595,115.2856528)",307179,0.0,0.0,36.08816,115.28565
3833,DAKNAC8O0,MGM LOBBY BAR PUSF,MGM GRAND HOTEL & CASINO,Portable Unit,3799 S Las Vegas Blvd,Las Vegas,0,A,2019-09-13T00:00:00.000Z,2019-09-13T00:00:00.000Z,Routine Inspection,0,A,'A' Grade,,"(36.1022507,115.1699679)",307181,0.0,0.0,36.10225,115.16997
3834,DAFVPMQ1O,TROPICANA BANQUET SUPPORT,TROPICANA LAS VEGAS HOTEL & CASINO,Special Kitchen,3801 S Las Vegas Blvd,Las Vegas,0,A,2019-09-12T00:00:00.000Z,2019-09-12T00:00:00.000Z,Routine Inspection,0,A,'A' Grade,,"(36.0990448,115.1704519)",307182,0.0,0.0,36.09904,115.17045
